num=1; x=1728; y=3096; width=6; height=10;
num=2; x=1686; y=3092; width=22; height=14;
num=3; x=1472; y=3073; width=20; height=7;
num=4; x=1569; y=3053; width=24; height=28;
num=5; x=1464; y=3054; width=26; height=8;
num=6; x=1605; y=3053; width=54; height=59;
num=7; x=1558; y=3049; width=40; height=38;
num=8; x=1447; y=3044; width=9; height=52;
num=9; x=1049; y=3037; width=42; height=38;
num=10; x=1205; y=3035; width=39; height=51;
num=11; x=1334; y=3035; width=49; height=72;
num=12; x=1277; y=3034; width=43; height=61;
num=13; x=1046; y=3034; width=49; height=44;
num=14; x=1663; y=3033; width=49; height=77;
num=15; x=1512; y=3030; width=43; height=68;
num=16; x=1275; y=3030; width=7; height=47;
num=17; x=1155; y=3029; width=40; height=57;
num=18; x=747; y=3029; width=51; height=42;
num=19; x=1616; y=3027; width=27; height=11;
num=20; x=1398; y=3025; width=30; height=78;
num=21; x=1151; y=3022; width=32; height=6;
num=22; x=1002; y=3021; width=39; height=55;
num=23; x=1201; y=3020; width=46; height=71;
num=24; x=1102; y=3019; width=35; height=59;
num=25; x=927; y=3007; width=56; height=79;
num=26; x=825; y=3007; width=59; height=72;
num=27; x=2029; y=2972; width=9; height=5;
num=28; x=1324; y=2967; width=16; height=22;
num=29; x=1992; y=2957; width=24; height=22;
num=30; x=1884; y=2946; width=4; height=4;
num=31; x=1369; y=2946; width=29; height=27;
num=32; x=1710; y=2946; width=48; height=28;
num=33; x=1666; y=2939; width=5; height=7;
num=34; x=1205; y=2934; width=12; height=20;
num=35; x=1532; y=2934; width=23; height=11;
num=36; x=1714; y=2933; width=35; height=6;
num=37; x=1478; y=2932; width=30; height=8;
num=38; x=1883; y=2931; width=61; height=63;
num=39; x=1577; y=2930; width=15; height=30;
num=40; x=1190; y=2930; width=37; height=44;
num=41; x=828; y=2929; width=39; height=6;
num=42; x=1641; y=2925; width=27; height=13;
num=43; x=1561; y=2925; width=5; height=5;
num=44; x=1574; y=2923; width=40; height=44;
num=45; x=1550; y=2923; width=6; height=9;
num=46; x=1256; y=2922; width=46; height=49;
num=47; x=945; y=2922; width=59; height=38;
num=48; x=1964; y=2920; width=55; height=62;
num=49; x=902; y=2920; width=13; height=6;
num=50; x=894; y=2920; width=5; height=5;
num=51; x=1436; y=2918; width=23; height=39;
num=52; x=1908; y=2914; width=23; height=13;
num=53; x=1185; y=2911; width=15; height=9;
num=54; x=771; y=2905; width=18; height=66;
num=55; x=554; y=2904; width=30; height=31;
num=56; x=1774; y=2904; width=62; height=71;
num=57; x=1034; y=2904; width=51; height=71;
num=58; x=453; y=2904; width=12; height=65;
num=59; x=618; y=2903; width=57; height=65;
num=60; x=1904; y=2901; width=34; height=16;
num=61; x=481; y=2901; width=56; height=72;
num=62; x=1525; y=2900; width=13; height=66;
num=63; x=1363; y=2898; width=48; height=80;
num=64; x=1186; y=2897; width=18; height=12;
num=65; x=1118; y=2897; width=34; height=42;
num=66; x=1847; y=2897; width=95; height=93;
num=67; x=436; y=2896; width=39; height=8;
num=68; x=385; y=2896; width=45; height=66;
num=69; x=1218; y=2894; width=17; height=15;
num=70; x=870; y=2895; width=30; height=83;
num=71; x=1619; y=2894; width=94; height=85;
num=72; x=1105; y=2893; width=103; height=82;
num=73; x=544; y=2892; width=44; height=77;
num=74; x=1696; y=2891; width=61; height=56;
num=75; x=1209; y=2890; width=31; height=95;
num=76; x=2122; y=2853; width=5; height=5;
num=77; x=1900; y=2847; width=23; height=11;
num=78; x=1874; y=2841; width=4; height=15;
num=79; x=2079; y=2836; width=19; height=19;
num=80; x=1900; y=2835; width=23; height=8;
num=81; x=1549; y=2833; width=15; height=26;
num=82; x=1879; y=2830; width=7; height=8;
num=83; x=2022; y=2823; width=15; height=16;
num=84; x=1063; y=2820; width=22; height=7;
num=85; x=1215; y=2817; width=28; height=7;
num=86; x=1881; y=2815; width=5; height=5;
num=87; x=1686; y=2814; width=35; height=33;
num=88; x=1687; y=2811; width=5; height=6;
num=89; x=944; y=2810; width=22; height=31;
num=90; x=1398; y=2809; width=17; height=33;
num=91; x=750; y=2810; width=34; height=9;
num=92; x=1817; y=2808; width=10; height=8;
num=93; x=1691; y=2808; width=23; height=5;
num=94; x=1824; y=2807; width=3; height=4;
num=95; x=1417; y=2805; width=13; height=26;
num=96; x=1127; y=2801; width=35; height=36;
num=97; x=982; y=2801; width=6; height=6;
num=98; x=845; y=2801; width=67; height=43;
num=99; x=1601; y=2800; width=32; height=61;
num=100; x=1298; y=2800; width=7; height=8;
num=101; x=1777; y=2799; width=37; height=58;
num=102; x=1282; y=2799; width=12; height=10;
num=103; x=977; y=2799; width=6; height=10;
num=104; x=1516; y=2798; width=11; height=60;
num=105; x=1006; y=2797; width=42; height=52;
num=106; x=1584; y=2796; width=5; height=9;
num=107; x=1366; y=2796; width=15; height=13;
num=108; x=1322; y=2796; width=41; height=46;
num=109; x=1104; y=2796; width=13; height=47;
num=110; x=969; y=2794; width=7; height=19;
num=111; x=708; y=2794; width=24; height=41;
num=112; x=1571; y=2793; width=7; height=11;
num=113; x=1174; y=2793; width=25; height=45;
num=114; x=1951; y=2792; width=32; height=68;
num=115; x=2002; y=2791; width=46; height=70;
num=116; x=817; y=2790; width=13; height=9;
num=117; x=2058; y=2789; width=44; height=69;
num=118; x=1541; y=2787; width=37; height=76;
num=119; x=1659; y=2786; width=9; height=22;
num=120; x=1255; y=2783; width=30; height=71;
num=121; x=1063; y=2783; width=6; height=14;
num=122; x=1389; y=2782; width=59; height=73;
num=123; x=1050; y=2781; width=9; height=12;
num=124; x=1603; y=2780; width=72; height=85;
num=125; x=1455; y=2780; width=59; height=80;
num=126; x=928; y=2780; width=41; height=68;
num=127; x=1719; y=2778; width=45; height=81;
num=128; x=1847; y=2777; width=89; height=87;
num=129; x=788; y=2777; width=35; height=70;
num=130; x=2090; y=2735; width=5; height=5;
num=131; x=782; y=2735; width=21; height=9;
num=132; x=728; y=2735; width=24; height=6;
num=133; x=1706; y=2731; width=10; height=17;
num=134; x=2050; y=2730; width=21; height=17;
num=135; x=1580; y=2726; width=25; height=27;
num=136; x=776; y=2722; width=17; height=7;
num=137; x=2000; y=2720; width=11; height=13;
num=138; x=725; y=2718; width=18; height=6;
num=139; x=1429; y=2707; width=18; height=28;
num=140; x=909; y=2704; width=32; height=41;
num=141; x=1449; y=2703; width=9; height=21;
num=142; x=1297; y=2703; width=60; height=36;
num=143; x=1836; y=2702; width=5; height=6;
num=144; x=1827; y=2702; width=8; height=6;
num=145; x=1550; y=2701; width=14; height=46;
num=146; x=905; y=2700; width=39; height=49;
num=147; x=1871; y=2697; width=5; height=4;
num=148; x=1782; y=2698; width=42; height=43;
num=149; x=1264; y=2697; width=15; height=14;
num=150; x=990; y=2697; width=34; height=63;
num=151; x=825; y=2697; width=40; height=60;
num=152; x=1710; y=2695; width=49; height=42;
num=153; x=1709; y=2694; width=19; height=16;
num=154; x=1280; y=2695; width=6; height=13;
num=155; x=953; y=2694; width=25; height=36;
num=156; x=805; y=2693; width=6; height=14;
num=157; x=1451; y=2691; width=10; height=10;
num=158; x=1402; y=2692; width=12; height=9;
num=159; x=799; y=2692; width=5; height=8;
num=160; x=1513; y=2690; width=5; height=13;
num=161; x=1098; y=2691; width=5; height=32;
num=162; x=1031; y=2691; width=42; height=53;
num=163; x=1139; y=2689; width=42; height=60;
num=164; x=750; y=2689; width=38; height=71;
num=165; x=947; y=2688; width=34; height=75;
num=166; x=2027; y=2687; width=47; height=64;
num=167; x=1358; y=2687; width=48; height=47;
num=168; x=990; y=2687; width=30; height=10;
num=169; x=1983; y=2685; width=35; height=64;
num=170; x=1088; y=2685; width=42; height=60;
num=171; x=692; y=2684; width=40; height=77;
num=172; x=1641; y=2680; width=57; height=74;
num=173; x=1935; y=2679; width=30; height=62;
num=174; x=1704; y=2676; width=25; height=21;
num=175; x=1621; y=2677; width=7; height=12;
num=176; x=1610; y=2674; width=8; height=12;
num=177; x=1490; y=2674; width=61; height=73;
num=178; x=1318; y=2673; width=19; height=16;
num=179; x=1576; y=2673; width=40; height=83;
num=180; x=1695; y=2672; width=84; height=81;
num=181; x=1849; y=2671; width=83; height=81;
num=182; x=1421; y=2671; width=60; height=72;
num=183; x=1239; y=2671; width=34; height=78;
num=184; x=1194; y=2669; width=29; height=84;
num=185; x=493; y=2659; width=5; height=7;
num=186; x=1292; y=2658; width=49; height=45;
num=187; x=2249; y=2633; width=5; height=5;
num=188; x=1353; y=2622; width=14; height=15;
num=189; x=1323; y=2618; width=22; height=24;
num=190; x=1103; y=2613; width=23; height=33;
num=191; x=1881; y=2611; width=15; height=16;
num=192; x=1962; y=2608; width=14; height=14;
num=193; x=1255; y=2609; width=33; height=32;
num=194; x=1138; y=2609; width=42; height=41;
num=195; x=2074; y=2607; width=28; height=25;
num=196; x=724; y=2604; width=38; height=43;
num=197; x=598; y=2605; width=41; height=50;
num=198; x=1484; y=2603; width=35; height=7;
num=199; x=480; y=2603; width=46; height=69;
num=200; x=2155; y=2601; width=15; height=17;
num=201; x=1327; y=2601; width=4; height=6;
num=202; x=1124; y=2602; width=12; height=16;
num=203; x=931; y=2602; width=7; height=28;
num=204; x=539; y=2601; width=31; height=30;
num=205; x=395; y=2600; width=41; height=64;
num=206; x=1685; y=2598; width=7; height=17;
num=207; x=976; y=2599; width=47; height=61;
num=208; x=442; y=2599; width=37; height=74;
num=209; x=2052; y=2597; width=17; height=26;
num=210; x=720; y=2598; width=45; height=53;
num=211; x=1964; y=2596; width=12; height=13;
num=212; x=1331; y=2596; width=18; height=16;
num=213; x=930; y=2597; width=38; height=60;
num=214; x=1564; y=2595; width=7; height=8;
num=215; x=781; y=2594; width=25; height=29;
num=216; x=533; y=2595; width=40; height=77;
num=217; x=1385; y=2594; width=38; height=37;
num=218; x=857; y=2594; width=49; height=62;
num=219; x=1552; y=2593; width=9; height=3;
num=220; x=815; y=2593; width=35; height=73;
num=221; x=1738; y=2592; width=47; height=70;
num=222; x=1152; y=2590; width=17; height=10;
num=223; x=773; y=2590; width=37; height=70;
num=224; x=1962; y=2588; width=9; height=15;
num=225; x=1691; y=2588; width=39; height=54;
num=226; x=1991; y=2588; width=7; height=26;
num=227; x=1325; y=2587; width=5; height=11;
num=228; x=1757; y=2586; width=6; height=21;
num=229; x=1294; y=2586; width=24; height=14;
num=230; x=1087; y=2584; width=43; height=68;
num=231; x=1038; y=2584; width=29; height=68;
num=232; x=1330; y=2578; width=19; height=18;
num=233; x=2044; y=2577; width=5; height=6;
num=234; x=2037; y=2575; width=14; height=45;
num=235; x=1919; y=2576; width=24; height=76;
num=236; x=1788; y=2576; width=65; height=79;
num=237; x=1589; y=2576; width=50; height=70;
num=238; x=1529; y=2575; width=26; height=70;
num=239; x=1294; y=2575; width=32; height=6;
num=240; x=1865; y=2574; width=43; height=80;
num=241; x=1446; y=2574; width=25; height=63;
num=242; x=1662; y=2571; width=85; height=76;
num=243; x=1221; y=2570; width=45; height=81;
