num=1; x=1176; y=3400; width=6; height=5;
num=2; x=439; y=3400; width=6; height=5;
num=3; x=194; y=3396; width=4; height=3;
num=4; x=1014; y=3395; width=4; height=3;
num=5; x=850; y=3395; width=4; height=3;
num=6; x=685; y=3395; width=4; height=3;
num=7; x=522; y=3395; width=4; height=3;
num=8; x=2020; y=3390; width=53; height=2;
num=9; x=1520; y=3390; width=34; height=3;
num=10; x=2254; y=3389; width=11; height=2;
num=11; x=2141; y=3389; width=59; height=2;
num=12; x=2128; y=3389; width=11; height=2;
num=13; x=2095; y=3389; width=31; height=3;
num=14; x=2074; y=3389; width=20; height=10;
num=15; x=1555; y=3389; width=464; height=12;
num=16; x=51; y=3389; width=221; height=12;
num=17; x=2266; y=3388; width=47; height=3;
num=18; x=2202; y=3388; width=51; height=10;
num=19; x=274; y=3388; width=1245; height=14;
num=20; x=1839; y=3172; width=13; height=12;
num=21; x=2334; y=2849; width=4; height=3;
num=22; x=1024; y=2772; width=14; height=8;
num=23; x=1025; y=2762; width=13; height=9;
num=24; x=986; y=2761; width=27; height=25;
num=25; x=880; y=2761; width=24; height=23;
num=26; x=841; y=2758; width=21; height=7;
num=27; x=943; y=2751; width=16; height=20;
num=28; x=938; y=2749; width=42; height=28;
num=29; x=1020; y=2747; width=46; height=59;
num=30; x=877; y=2745; width=17; height=17;
num=31; x=828; y=2745; width=46; height=39;
num=32; x=981; y=2743; width=36; height=48;
num=33; x=873; y=2742; width=34; height=44;
num=34; x=910; y=2741; width=37; height=38;
num=35; x=914; y=2661; width=7; height=31;
num=36; x=900; y=2658; width=7; height=33;
num=37; x=1228; y=2642; width=21; height=5;
num=38; x=775; y=2635; width=17; height=17;
num=39; x=741; y=2630; width=11; height=11;
num=40; x=708; y=2629; width=20; height=4;
num=41; x=1004; y=2627; width=13; height=9;
num=42; x=738; y=2628; width=24; height=20;
num=43; x=1157; y=2627; width=18; height=8;
num=44; x=1287; y=2624; width=14; height=17;
num=45; x=1141; y=2624; width=5; height=5;
num=46; x=281; y=2622; width=10; height=4;
num=47; x=905; y=2621; width=9; height=5;
num=48; x=1033; y=2620; width=5; height=11;
num=49; x=1297; y=2618; width=15; height=15;
num=50; x=965; y=2618; width=13; height=15;
num=51; x=431; y=2618; width=13; height=5;
num=52; x=808; y=2617; width=6; height=18;
num=53; x=858; y=2616; width=14; height=6;
num=54; x=567; y=2616; width=5; height=15;
num=55; x=1272; y=2615; width=8; height=5;
num=56; x=1055; y=2615; width=4; height=12;
num=57; x=963; y=2615; width=29; height=21;
num=58; x=804; y=2613; width=21; height=49;
num=59; x=909; y=2612; width=6; height=5;
num=60; x=542; y=2612; width=5; height=22;
num=61; x=425; y=2611; width=22; height=27;
num=62; x=688; y=2610; width=36; height=39;
num=63; x=584; y=2610; width=46; height=19;
num=64; x=1284; y=2609; width=74; height=42;
num=65; x=1183; y=2609; width=34; height=35;
num=66; x=1002; y=2609; width=36; height=29;
num=67; x=1231; y=2607; width=47; height=39;
num=68; x=772; y=2607; width=34; height=48;
num=69; x=462; y=2607; width=34; height=30;
num=70; x=501; y=2606; width=22; height=32;
num=71; x=308; y=2605; width=29; height=24;
num=72; x=280; y=2605; width=11; height=5;
num=73; x=426; y=2603; width=20; height=5;
num=74; x=340; y=2603; width=4; height=7;
num=75; x=350; y=2601; width=4; height=6;
num=76; x=844; y=2600; width=53; height=49;
num=77; x=243; y=2600; width=26; height=38;
num=78; x=240; y=2600; width=9; height=11;
